TransactionID,Date,ProductName,Category,Region,SalesChannel,Quantity,UnitPrice,TotalAmount,PaymentMode,CustomerID
TXN015458,04-07-2024,Tablet,Electronics,West,Online,5,6984.46,34922.3,Cash,CUST03661
TXN015459,07-11-2024,Jacket,Clothing,North,Offline,9,8870.96,79838.64,Cash,CUST03147
TXN015460,18-01-2025,Headphones,Electronics,East,Online,2,7109.69,14219.38,Net Banking,CUST02979
TXN015461,13-05-2024,Laptop,Electronics,South,Offline,8,8216.8,65734.4,UPI,CUST00906
TXN015462,12-12-2025,Office Chair,Furniture,South,Offline,7,1173.21,8212.47,UPI,CUST00857
TXN015463,24-12-2025,Camera,Electronics,West,Online,7,8749.16,61244.12,Cash,CUST01125
TXN015464,27-02-2025,Coffee Table,Furniture,West,Online,1,6880.33,6880.33,Credit Card,CUST02490
TXN015465,23-06-2024,Badminton Racket,Sports,West,Offline,9,9261.02,83349.18,UPI,CUST00155
TXN015466,10-10-2024,Sunscreen,Beauty,East,Offline,4,9325.63,37302.52,Credit Card,CUST00086
TXN015467,09-02-2024,Shorts,Clothing,South,Offline,10,4950.5,49505,Credit Card,CUST01811
TXN015468,20-02-2025,Sweater,Clothing,South,Offline,9,7637.93,68741.37,Credit Card,CUST03996
TXN015469,12-05-2024,Sugar,Grocery,South,Offline,5,3135.99,15679.95,UPI,CUST02966
TXN015470,29-05-2024,Rice Bag,Grocery,East,Online,1,2109.79,2109.79,Net Banking,CUST02467
TXN015471,02-04-2024,Lipstick,Beauty,North,Online,10,1174.24,11742.4,UPI,CUST02099
TXN015472,05-08-2025,Camera,Electronics,North,Online,2,4344.2,8688.4,Credit Card,CUST01234
TXN015473,01-01-2025,Pulses Pack,Grocery,East,Online,2,9029.53,18059.06,Cash,CUST03467
TXN015474,19-08-2024,Sugar,Grocery,East,Online,3,1094.09,3282.27,UPI,CUST00083
TXN015475,18-12-2024,Wheat Flour,Grocery,South,Offline,4,2148.74,8594.96,UPI,CUST03773
TXN015476,27-08-2025,Yoga Mat,Sports,North,Online,8,8183.4,65467.2,Credit Card,CUST00314
TXN015477,01-02-2024,Face Wash,Beauty,West,Online,5,6319.48,31597.4,UPI,CUST00417
TXN015478,06-07-2025,Wheat Flour,Grocery,South,Online,6,7156.12,42936.72,Credit Card,CUST00233
TXN015479,25-10-2024,Perfume,Beauty,West,Online,4,419.21,1676.84,UPI,CUST03181
TXN015480,17-06-2024,T-Shirt,Clothing,South,Offline,5,5112.12,25560.6,Credit Card,CUST01924
TXN015481,26-11-2024,Hair Oil,Beauty,South,Online,9,5294.87,47653.83,Net Banking,CUST00523
TXN015482,25-12-2025,Sweater,Clothing,North,Offline,8,3754.7,30037.6,UPI,CUST00400
TXN015483,24-06-2025,Spices Pack,Grocery,North,Offline,2,2009.4,4018.8,Cash,CUST02900
TXN015484,02-02-2024,Camera,Electronics,South,Offline,9,163.82,1474.38,Cash,CUST02602
TXN015485,14-10-2025,Tennis Ball,Sports,West,Offline,6,1215.62,7293.72,Credit Card,CUST00578
TXN015486,26-05-2024,Wheat Flour,Grocery,West,Online,3,8580.98,25742.94,UPI,CUST00134
TXN015487,16-10-2025,Lipstick,Beauty,South,Online,2,2826.9,5653.8,UPI,CUST01224
TXN015488,14-08-2024,Sugar,Grocery,East,Online,2,4964.92,9929.84,Net Banking,CUST00239
TXN015489,08-07-2024,Camera,Electronics,East,Offline,1,9506.1,9506.1,Cash,CUST02152
TXN015490,25-07-2025,Running Shoes,Sports,South,Offline,3,5996.55,17989.65,UPI,CUST00388
TXN015491,28-05-2025,Office Chair,Furniture,South,Online,7,3168.55,22179.85,Cash,CUST03647
TXN015492,29-02-2024,Rice Bag,Grocery,West,Offline,3,2927.04,8781.12,Cash,CUST01872
TXN015493,23-07-2025,Office Chair,Furniture,East,Offline,4,6088.82,24355.28,Cash,CUST01069
TXN015494,03-07-2024,Cricket Bat,Sports,South,Offline,4,1441.38,5765.52,UPI,CUST03297
TXN015495,29-10-2024,Shorts,Clothing,East,Offline,10,3897.87,38978.7,Cash,CUST01733
TXN015496,19-09-2025,Face Cream,Beauty,North,Offline,8,751.87,6014.96,UPI,CUST01091
TXN015497,12-12-2025,Spices Pack,Grocery,East,Online,7,447.4,3131.8,Credit Card,CUST01660
TXN015498,10-05-2024,Television,Electronics,North,Online,3,9657.58,28972.74,UPI,CUST01784
TXN015499,16-07-2025,Bookshelf,Furniture,West,Offline,1,6716.88,6716.88,Cash,CUST01990
TXN015500,18-07-2024,Smartwatch,Electronics,West,Online,7,6794.91,47564.37,Credit Card,CUST00385
TXN015501,25-04-2024,Cricket Bat,Sports,East,Online,1,5615.42,5615.42,UPI,CUST00378
TXN015502,14-02-2025,Tea Powder,Grocery,South,Online,9,1246.5,11218.5,Cash,CUST02497
TXN015503,08-06-2025,T-Shirt,Clothing,East,Offline,10,2472.11,24721.1,Net Banking,CUST01831
TXN015504,28-09-2025,Headphones,Electronics,East,Online,6,9603.1,57618.6,Net Banking,CUST00954
TXN015505,14-12-2025,Face Wash,Beauty,South,Online,6,1493.11,8958.66,Net Banking,CUST02275
TXN015506,23-12-2025,Pulses Pack,Grocery,South,Online,2,4527.25,9054.5,Credit Card,CUST00480
TXN015507,20-12-2025,Face Wash,Beauty,North,Offline,3,642.53,1927.59,Cash,CUST01965
TXN015508,16-10-2024,Lipstick,Beauty,South,Online,8,5297.16,42377.28,Credit Card,CUST02519
TXN015509,08-02-2025,Bookshelf,Furniture,West,Offline,5,9859.88,49299.4,Net Banking,CUST02482
TXN015510,27-11-2025,Smartwatch,Electronics,West,Online,2,7179.32,14358.64,Cash,CUST00140
TXN015511,15-10-2024,Shampoo,Beauty,South,Offline,6,3486.02,20916.12,Cash,CUST00054
TXN015512,05-10-2025,Sugar,Grocery,East,Online,10,4231.83,42318.3,Net Banking,CUST01551
TXN015513,01-10-2024,Badminton Racket,Sports,North,Online,6,4323.52,25941.12,Credit Card,CUST00951
TXN015514,30-09-2025,Laptop,Electronics,South,Offline,10,5916.4,59164,UPI,CUST02849
TXN015515,15-12-2024,Sunscreen,Beauty,South,Offline,3,7045.47,21136.41,UPI,CUST00564
TXN015516,30-08-2025,T-Shirt,Clothing,East,Online,7,7745.48,54218.36,Net Banking,CUST03514
TXN015517,10-06-2024,Camera,Electronics,West,Online,8,5968.6,47748.8,UPI,CUST01857
TXN015518,04-11-2024,Shorts,Clothing,North,Online,3,7777.38,23332.14,Credit Card,CUST00014
TXN015519,25-06-2024,Dress,Clothing,West,Offline,4,3925.5,15702,Credit Card,CUST03896
TXN015520,19-06-2025,Lipstick,Beauty,West,Offline,3,2865.55,8596.65,UPI,CUST01323
TXN015521,12-01-2025,Headphones,Electronics,South,Offline,9,6378.16,57403.44,Cash,CUST03021
TXN015522,23-09-2025,Television,Electronics,East,Online,7,4063.74,28446.18,Cash,CUST00250
TXN015523,04-08-2024,Spices Pack,Grocery,East,Online,4,7754.15,31016.6,UPI,CUST01053
TXN015524,13-06-2025,Hair Oil,Beauty,North,Online,5,3237.1,16185.5,Cash,CUST02220
TXN015525,10-07-2025,Lipstick,Beauty,South,Offline,6,1160.71,6964.26,Net Banking,CUST03118
TXN015526,19-09-2025,Tennis Ball,Sports,North,Offline,8,621.25,4970,Net Banking,CUST03507
TXN015527,03-02-2024,Wheat Flour,Grocery,South,Online,8,8085.3,64682.4,Credit Card,CUST00030
TXN015528,12-07-2025,Office Chair,Furniture,East,Offline,7,9493.2,66452.4,Cash,CUST02235
TXN015529,10-10-2025,Sofa,Furniture,West,Offline,4,7410.04,29640.16,Net Banking,CUST03565
TXN015530,27-11-2025,Shampoo,Beauty,West,Offline,7,5105.45,35738.15,Credit Card,CUST02952
TXN015531,06-08-2025,Shorts,Clothing,North,Offline,3,2030.22,6090.66,Net Banking,CUST01299
TXN015532,06-10-2024,Wheat Flour,Grocery,South,Offline,9,8357.97,75221.73,UPI,CUST00976
TXN015533,08-11-2025,Tea Powder,Grocery,South,Online,9,9419.44,84774.96,Net Banking,CUST03917
TXN015534,03-07-2025,Sugar,Grocery,South,Online,6,2728.19,16369.14,Credit Card,CUST01463
TXN015535,16-04-2025,Cooking Oil,Grocery,North,Online,1,6020.58,6020.58,Net Banking,CUST01520
TXN015536,08-10-2024,Sweater,Clothing,South,Online,1,3086.48,3086.48,Net Banking,CUST01138
TXN015537,06-08-2025,Sugar,Grocery,West,Offline,7,3823.88,26767.16,Cash,CUST01931
TXN015538,13-07-2025,Smartwatch,Electronics,South,Offline,6,3404.13,20424.78,Credit Card,CUST02947
TXN015539,24-07-2025,Face Cream,Beauty,North,Online,7,2824.41,19770.87,Cash,CUST00089
TXN015540,11-10-2025,Tablet,Electronics,North,Offline,5,7045.88,35229.4,Credit Card,CUST00443
TXN015541,28-06-2025,Badminton Racket,Sports,South,Online,1,7303.14,7303.14,Cash,CUST02535
TXN015542,25-04-2024,Lipstick,Beauty,South,Offline,7,9105.19,63736.33,Net Banking,CUST02871
TXN015543,08-04-2025,Bookshelf,Furniture,East,Offline,10,4097.3,40973,Cash,CUST01878
TXN015544,30-01-2024,Wardrobe,Furniture,East,Online,9,5364.23,48278.07,Credit Card,CUST00856
TXN015545,13-05-2024,Bed Frame,Furniture,South,Online,7,4391.12,30737.84,Net Banking,CUST02768
TXN015546,19-12-2024,Coffee Table,Furniture,North,Offline,8,9403,75224,Cash,CUST03024
TXN015547,03-12-2025,Football,Sports,South,Online,3,9848.27,29544.81,Cash,CUST03885
TXN015548,25-10-2024,Sweater,Clothing,East,Offline,4,6477.43,25909.72,UPI,CUST02615
TXN015549,15-08-2024,Office Chair,Furniture,South,Offline,5,8939.24,44696.2,Credit Card,CUST02066
TXN015550,09-11-2025,Laptop,Electronics,West,Online,3,3298.86,9896.58,UPI,CUST01038
TXN015551,03-04-2025,Coffee Table,Furniture,South,Offline,1,2194.17,2194.17,Credit Card,CUST02705
TXN015552,05-11-2024,Cricket Bat,Sports,West,Online,4,5699.98,22799.92,Net Banking,CUST01024
TXN015553,16-11-2024,Sofa,Furniture,East,Offline,5,8917.08,44585.4,UPI,CUST03668
TXN015554,14-06-2024,Spices Pack,Grocery,West,Offline,6,483.15,2898.9,Credit Card,CUST01131
TXN015555,19-10-2024,Perfume,Beauty,North,Online,7,2503.52,17524.64,Cash,CUST02395
TXN015556,08-12-2025,Smartwatch,Electronics,South,Offline,4,1624.44,6497.76,Credit Card,CUST01363
TXN015557,15-09-2025,Dining Table,Furniture,West,Online,1,9374.43,9374.43,Cash,CUST03072
TXN015558,02-07-2025,Dress,Clothing,South,Online,3,2929.15,8787.45,Net Banking,CUST00620
TXN015559,23-10-2025,Smartwatch,Electronics,East,Offline,4,874.56,3498.24,UPI,CUST00742
TXN015560,15-02-2024,Office Chair,Furniture,East,Online,6,8719.87,52319.22,Credit Card,CUST02131
TXN015561,12-10-2024,Dumbbells,Sports,East,Online,7,5500.68,38504.76,Credit Card,CUST02559
TXN015562,02-03-2024,Bookshelf,Furniture,North,Online,10,5701.14,57011.4,Net Banking,CUST02474
TXN015563,08-07-2025,Smartphone,Electronics,North,Offline,7,1520.58,10644.06,Cash,CUST03963
TXN015564,27-03-2024,Sweater,Clothing,South,Online,3,9899.6,29698.8,UPI,CUST01087
TXN015565,09-07-2024,Tablet,Electronics,North,Offline,1,2756.13,2756.13,Cash,CUST00814
TXN015566,11-04-2024,Bookshelf,Furniture,East,Online,4,7820.04,31280.16,Credit Card,CUST03932
TXN015567,23-11-2024,Lipstick,Beauty,East,Online,1,2000.21,2000.21,UPI,CUST03308
TXN015568,29-04-2024,Cricket Bat,Sports,West,Online,9,1845.02,16605.18,Net Banking,CUST00067
TXN015569,03-06-2025,Tea Powder,Grocery,South,Online,4,9164.44,36657.76,Credit Card,CUST01250
TXN015570,25-12-2024,Kurta,Clothing,West,Online,6,6106.35,36638.1,Credit Card,CUST00957
TXN015571,29-03-2025,Cooking Oil,Grocery,West,Offline,5,9056.09,45280.45,Credit Card,CUST01489
TXN015572,21-01-2025,Dining Table,Furniture,East,Offline,4,3199.32,12797.28,Credit Card,CUST01887
TXN015573,19-08-2024,Bluetooth Speaker,Electronics,South,Online,10,674.63,6746.3,UPI,CUST00517
TXN015574,06-09-2024,Perfume,Beauty,North,Offline,8,4623.41,36987.28,Cash,CUST02494
TXN015575,23-09-2024,Wheat Flour,Grocery,North,Offline,4,2289.05,9156.2,Net Banking,CUST00917
TXN015576,16-12-2024,Perfume,Beauty,West,Online,10,6558.07,65580.7,UPI,CUST01119
TXN015577,03-08-2025,Sofa,Furniture,North,Online,3,3919.9,11759.7,Cash,CUST03967
TXN015578,07-02-2025,Face Cream,Beauty,East,Online,4,4574.18,18296.72,Credit Card,CUST01014
TXN015579,31-08-2025,Smartwatch,Electronics,North,Online,6,2862.54,17175.24,Cash,CUST02209
TXN015580,03-11-2025,Football,Sports,West,Online,7,2445.96,17121.72,Credit Card,CUST02226
TXN015581,23-01-2024,Sunscreen,Beauty,North,Offline,6,3572.28,21433.68,Cash,CUST02482
TXN015582,15-05-2025,Camera,Electronics,South,Online,10,3490.69,34906.9,UPI,CUST00353
TXN015583,02-04-2025,Sugar,Grocery,West,Online,10,2715.8,27158,Net Banking,CUST03063
TXN015584,14-05-2025,Kurta,Clothing,North,Offline,4,1600.84,6403.36,UPI,CUST03760
TXN015585,13-01-2025,Cooking Oil,Grocery,West,Offline,9,6745.52,60709.68,Credit Card,CUST01498
TXN015586,11-10-2024,Cricket Bat,Sports,South,Online,4,9429.74,37718.96,UPI,CUST01318
TXN015587,27-01-2025,Tablet,Electronics,West,Online,6,2407.25,14443.5,Credit Card,CUST01162
TXN015588,27-02-2024,Tennis Ball,Sports,South,Online,10,2538.78,25387.8,Credit Card,CUST03276
TXN015589,01-09-2025,Sunscreen,Beauty,West,Offline,1,6758.27,6758.27,UPI,CUST01465
TXN015590,09-01-2024,Face Cream,Beauty,West,Online,4,404.03,1616.12,Credit Card,CUST03193
TXN015591,11-05-2025,Sweater,Clothing,South,Offline,6,9777.07,58662.42,Net Banking,CUST00306
TXN015592,13-05-2024,Perfume,Beauty,North,Online,1,8097.62,8097.62,Cash,CUST02867
TXN015593,15-01-2025,Smartwatch,Electronics,West,Offline,4,1167.96,4671.84,Credit Card,CUST03718
TXN015594,12-09-2025,Lipstick,Beauty,South,Online,10,3713.14,37131.4,Net Banking,CUST00830
TXN015595,22-09-2024,Dining Table,Furniture,South,Online,3,8173.03,24519.09,Cash,CUST00170
TXN015596,22-02-2025,Shampoo,Beauty,East,Offline,2,2841.77,5683.54,UPI,CUST01230
TXN015597,09-06-2025,Sugar,Grocery,West,Offline,5,6361.13,31805.65,Net Banking,CUST03377
TXN015598,17-03-2025,Badminton Racket,Sports,South,Offline,8,8185.7,65485.6,Net Banking,CUST02023
TXN015599,21-05-2024,Perfume,Beauty,South,Online,1,8240.2,8240.2,Credit Card,CUST01017
TXN015600,16-11-2025,Pulses Pack,Grocery,North,Offline,4,4745.09,18980.36,Cash,CUST01265
TXN015601,28-02-2024,T-Shirt,Clothing,West,Online,10,6343.17,63431.7,Net Banking,CUST01885
TXN015602,09-07-2025,Office Chair,Furniture,North,Offline,5,7817.7,39088.5,Net Banking,CUST03582
TXN015603,29-08-2025,Smartwatch,Electronics,South,Online,8,3753.78,30030.24,Net Banking,CUST01248
TXN015604,13-03-2025,Tablet,Electronics,East,Offline,7,6412.04,44884.28,Cash,CUST03579
TXN015605,17-10-2024,Office Chair,Furniture,East,Offline,9,1268.04,11412.36,UPI,CUST01169
TXN015606,14-09-2025,Rice Bag,Grocery,East,Online,7,9098.22,63687.54,Net Banking,CUST01931
TXN015607,12-12-2025,Tea Powder,Grocery,West,Offline,9,5785.36,52068.24,UPI,CUST02664
TXN015608,31-12-2025,Lipstick,Beauty,West,Online,10,8795.91,87959.1,Net Banking,CUST00335
TXN015609,26-08-2024,Rice Bag,Grocery,West,Offline,4,9726.91,38907.64,Net Banking,CUST00812
TXN015610,23-06-2025,Wardrobe,Furniture,South,Offline,10,2006.16,20061.6,Cash,CUST01571
TXN015611,28-07-2024,Rice Bag,Grocery,South,Offline,10,3241.09,32410.9,Credit Card,CUST02932
TXN015612,13-12-2024,Sunscreen,Beauty,East,Online,6,3552.19,21313.14,UPI,CUST00138
TXN015613,15-03-2025,Running Shoes,Sports,West,Online,2,4955.34,9910.68,Net Banking,CUST01306
TXN015614,08-10-2024,Sofa,Furniture,North,Online,3,5589.79,16769.37,Cash,CUST03369
TXN015615,26-12-2024,Wheat Flour,Grocery,North,Offline,4,797.66,3190.64,Credit Card,CUST03593
TXN015616,24-06-2025,Smartphone,Electronics,North,Online,4,3145.01,12580.04,Credit Card,CUST02175
TXN015617,12-11-2024,Sweater,Clothing,South,Online,5,1583.13,7915.65,Net Banking,CUST00062
TXN015618,28-03-2024,Camera,Electronics,East,Online,6,8472.69,50836.14,UPI,CUST02221
TXN015619,08-11-2025,Pulses Pack,Grocery,South,Online,5,137.84,689.2,Net Banking,CUST01240
TXN015620,03-08-2025,Yoga Mat,Sports,East,Offline,5,7831.66,39158.3,UPI,CUST02457
TXN015621,10-11-2024,Smartphone,Electronics,West,Offline,6,5421.19,32527.14,Net Banking,CUST00519
TXN015622,04-12-2024,Dining Table,Furniture,West,Offline,3,4071.67,12215.01,Cash,CUST03078
TXN015623,19-01-2025,Bed Frame,Furniture,South,Offline,10,4383.25,43832.5,Credit Card,CUST02875
TXN015624,30-07-2025,Television,Electronics,South,Offline,7,1407.65,9853.55,Cash,CUST00645
TXN015625,27-06-2024,Spices Pack,Grocery,East,Offline,8,1629.31,13034.48,Credit Card,CUST00891
TXN015626,05-07-2025,Bluetooth Speaker,Electronics,North,Online,3,8931.48,26794.44,Credit Card,CUST01249
TXN015627,08-10-2024,Kurta,Clothing,West,Online,1,5609.17,5609.17,Credit Card,CUST02462
TXN015628,05-12-2024,Cricket Bat,Sports,West,Online,8,3245.18,25961.44,UPI,CUST00018
TXN015629,12-12-2025,Cooking Oil,Grocery,East,Online,9,9760.38,87843.42,Credit Card,CUST00506
TXN015630,23-09-2024,Rice Bag,Grocery,North,Online,7,4406.78,30847.46,Cash,CUST03718
TXN015631,30-11-2025,Cricket Bat,Sports,East,Online,3,2438.63,7315.89,Credit Card,CUST02603
TXN015632,12-07-2025,Bookshelf,Furniture,East,Online,9,8793.24,79139.16,Cash,CUST00733
TXN015633,14-07-2025,Badminton Racket,Sports,East,Online,5,3899.87,19499.35,Credit Card,CUST02484
TXN015634,13-07-2025,Sunscreen,Beauty,North,Offline,4,4434.63,17738.52,Credit Card,CUST00944
TXN015635,22-05-2025,Cricket Bat,Sports,East,Offline,2,5574.69,11149.38,Cash,CUST01680
TXN015636,19-05-2024,Hair Oil,Beauty,East,Online,2,3417.54,6835.08,Net Banking,CUST01985
TXN015637,31-10-2024,Shampoo,Beauty,East,Offline,6,5158.51,30951.06,Cash,CUST03598
TXN015638,28-03-2024,Bookshelf,Furniture,West,Offline,6,1195.7,7174.2,Cash,CUST03658
TXN015639,10-08-2025,Television,Electronics,South,Offline,2,8074.34,16148.68,UPI,CUST03800
TXN015640,01-01-2024,Kurta,Clothing,North,Online,7,8774.25,61419.75,UPI,CUST01805
TXN015641,14-01-2024,Kurta,Clothing,South,Online,1,2123.65,2123.65,UPI,CUST03796
TXN015642,13-08-2025,Bed Frame,Furniture,South,Offline,6,9284.67,55708.02,Net Banking,CUST03136
TXN015643,03-03-2024,Tablet,Electronics,West,Online,6,7115.79,42694.74,Credit Card,CUST01567
TXN015644,22-10-2025,Football,Sports,East,Offline,4,5890.94,23563.76,Cash,CUST02006
TXN015645,30-12-2025,Football,Sports,East,Offline,6,5177.51,31065.06,Net Banking,CUST02289
TXN015646,15-05-2024,Smartwatch,Electronics,West,Online,3,3819.66,11458.98,Cash,CUST02435
TXN015647,06-03-2025,Coffee Table,Furniture,South,Online,4,1594.21,6376.84,UPI,CUST00310
TXN015648,04-05-2024,Bookshelf,Furniture,West,Offline,5,5006.17,25030.85,UPI,CUST02291
TXN015649,21-12-2025,Sunscreen,Beauty,South,Offline,2,6478.24,12956.48,Cash,CUST03608
TXN015650,02-06-2024,Face Cream,Beauty,North,Offline,9,9740.86,87667.74,Credit Card,CUST02549
TXN015651,10-06-2025,Shampoo,Beauty,North,Offline,9,5538.24,49844.16,Credit Card,CUST01990
TXN015652,23-12-2024,Face Wash,Beauty,East,Offline,8,8843.75,70750,Net Banking,CUST01859
TXN015653,06-10-2025,Wheat Flour,Grocery,North,Online,8,1596.74,12773.92,UPI,CUST02247
TXN015654,28-04-2025,Hair Oil,Beauty,East,Offline,8,3032.14,24257.12,Cash,CUST03236
TXN015655,17-11-2025,Sweater,Clothing,West,Offline,5,8861.72,44308.6,Credit Card,CUST00348
TXN015656,04-04-2024,Yoga Mat,Sports,West,Offline,8,6658.96,53271.68,Cash,CUST00979
TXN015657,19-03-2024,Cricket Bat,Sports,South,Online,3,225.01,675.03,UPI,CUST03878
TXN015658,07-06-2025,Office Chair,Furniture,North,Online,2,3751.06,7502.12,Credit Card,CUST02709
TXN015659,15-11-2024,Dining Table,Furniture,North,Offline,3,3136.04,9408.12,Net Banking,CUST00835
TXN015660,15-01-2024,Office Chair,Furniture,South,Online,1,8493.2,8493.2,Credit Card,CUST01933
TXN015661,31-08-2025,Sugar,Grocery,West,Offline,7,4056.16,28393.12,Cash,CUST02561
TXN015662,15-12-2024,Cricket Bat,Sports,North,Online,5,3017.05,15085.25,Net Banking,CUST00588
TXN015663,04-06-2025,Saree,Clothing,West,Online,7,9790.45,68533.15,UPI,CUST00404
TXN015664,21-05-2024,Shorts,Clothing,North,Offline,10,4860.04,48600.4,Cash,CUST01599
TXN015665,02-09-2024,Lipstick,Beauty,South,Online,10,5802.66,58026.6,Cash,CUST02210
TXN015666,11-05-2024,Sunscreen,Beauty,East,Online,6,5228.7,31372.2,Cash,CUST01964
TXN015667,03-08-2024,Tablet,Electronics,West,Offline,6,7487.84,44927.04,Cash,CUST00963
TXN015668,05-01-2025,Tablet,Electronics,South,Online,10,3530.52,35305.2,Net Banking,CUST01703
TXN015669,16-12-2024,Bed Frame,Furniture,East,Offline,4,4871.74,19486.96,UPI,CUST01860
TXN015670,10-03-2025,Face Wash,Beauty,East,Online,9,2299.05,20691.45,Cash,CUST01055
TXN015671,09-12-2024,Spices Pack,Grocery,South,Offline,4,2536.13,10144.52,Cash,CUST02944
TXN015672,21-08-2025,Headphones,Electronics,West,Offline,4,6540.08,26160.32,Cash,CUST02295
TXN015673,15-04-2024,Jeans,Clothing,West,Online,6,9450.74,56704.44,Net Banking,CUST01340
TXN015674,15-04-2024,Running Shoes,Sports,East,Offline,6,778.28,4669.68,Cash,CUST03562
TXN015675,10-01-2024,Tablet,Electronics,East,Offline,8,9772.81,78182.48,Cash,CUST02049
TXN015676,19-12-2025,Lipstick,Beauty,North,Offline,1,4726.49,4726.49,Cash,CUST03169
TXN015677,18-01-2025,Dumbbells,Sports,West,Offline,10,9022.82,90228.2,Credit Card,CUST01016
TXN015678,18-03-2024,Smartphone,Electronics,West,Offline,4,7533.02,30132.08,Cash,CUST00127
TXN015679,11-10-2024,Shampoo,Beauty,North,Online,7,9622.55,67357.85,Net Banking,CUST01998
TXN015680,05-12-2024,Lipstick,Beauty,West,Offline,4,6419.51,25678.04,Credit Card,CUST03057
TXN015681,29-05-2024,Saree,Clothing,East,Offline,7,4337.08,30359.56,Net Banking,CUST02969
TXN015682,09-11-2025,Rice Bag,Grocery,North,Online,10,1459.62,14596.2,UPI,CUST03285
TXN015683,30-04-2025,Spices Pack,Grocery,West,Online,4,5394.28,21577.12,Cash,CUST02430
TXN015684,28-11-2025,Running Shoes,Sports,South,Offline,3,9402.52,28207.56,Cash,CUST02208
TXN015685,30-10-2025,Wardrobe,Furniture,West,Online,7,6026.37,42184.59,Net Banking,CUST03877
TXN015686,05-07-2024,Bed Frame,Furniture,West,Online,4,5609.68,22438.72,Net Banking,CUST02104
TXN015687,21-02-2024,Football,Sports,North,Offline,8,7318.76,58550.08,Cash,CUST00880
TXN015688,25-03-2024,Camera,Electronics,West,Offline,3,184.02,552.06,Credit Card,CUST01144
TXN015689,07-04-2024,Cooking Oil,Grocery,North,Offline,9,1447.64,13028.76,Credit Card,CUST02014
TXN015690,11-07-2025,Face Cream,Beauty,South,Online,4,6748.01,26992.04,Net Banking,CUST02973
TXN015691,27-05-2025,Wheat Flour,Grocery,South,Offline,3,2479.4,7438.2,UPI,CUST00423
TXN015692,14-12-2025,Lipstick,Beauty,South,Offline,5,4085.42,20427.1,UPI,CUST02151
